id;screen_name;created_at;full_text;sentiment;date;hour;day_of_week;text_length;contains_keywords
555;minotaure_;2025-02-23 21:08:44+00:00;800 de régule pr le mois de décembre janvier février lol nen fait faut être riche pour avoir le chauffage et leau chaude  putain de merde jen ai ras le cul 60m2 thermostat sur 19 n engiepartfr engiegroup;Positif;2025-02-23;21;Sunday;203;False
556;pharaon_alain;2025-02-24 06:21:48+00:00;la politique de mr macronenergie gaz engie chauffe a 195 degrésrésultatengiepartfr chercher  bougie proche;Neutre;2025-02-24;6;Monday;106;False
557;ENGIEpartFR;2025-02-24 08:53:22+00:00;vrai ou faux nles garanties dorigine certifient que lélectricité qui arrive chez vous provient directement dune source renouvelablennla réponse dans quelques jours sur notre compte engiepartfr  nnjagisavecengie;Neutre;2025-02-24;8;Monday;210;False
558;jpm251;2025-02-24 10:42:22+00:00;engiepartfr benoit a  publié sur le site quelleprime frnnune jolie façade pour se donner bonne consciencendossier perdu 3 fois dont 2 fois envoyé en recommandé dossier avec pièce manquantes  ne perdez pas votre temps ce sont des clowns;Neutre;2025-02-24;10;Monday;235;False
559;jpm251;2025-02-24 10:42:51+00:00;engiepartfr benoit a  publié sur le site quelleprime frnune jolie façade pour se donner bonne consciencendossier perdu 3 fois dont 2 fois envoyé en recommandé dossier avec pièce manquantes  ne perdez pas votre temps ce sont des clowns;Neutre;2025-02-24;10;Monday;234;False
563;rareselala;2025-02-24 11:15:01+00:00;désolé mais le service client engiepartfr il est catastrophique ça fais depuis novembre que jattends dêtre remboursé dune mentualite quils mont prélevé en trop ça me prends trop pour une imbecile;Négatif;2025-02-24;11;Monday;195;False
564;mehmeh1313;2025-02-24 11:16:43+00:00;engiegroup  vous appâtez les clients avec votre offres de 100 offert mais vous oubliez de dire quon est obliger de vous apeller depuis plus de 4 mois pour les avoir  alors ne vous faite pas avoir car si vous les apeller pas vous allez rien avoir  engie;Neutre;2025-02-24;11;Monday;252;False
565;voyager_ytb;2025-02-25 11:31:25+00:00;engiepartfr ademe voilà une facture de régularisation venant de vous  merci de me mettre limite à la rue;Neutre;2025-02-25;11;Tuesday;104;False
566;n95i;2025-02-25 12:09:31+00:00;engienewsroom quels dommages que des conseillers dengie refusent daider les clients pour effectuer le règlement de leur facturenntriste image pour lengiegroup;Neutre;2025-02-25;12;Tuesday;158;False
567;9semL;2025-02-25 13:00:52+00:00;vraiment des incapables engiegroup qui me font prendre une demi journée de taff pour que leur technicien ne soit jamais arrivé  quand je les appels ils me raccrochent au nez  mais on est où là  engiegroup boycott;Neutre;2025-02-25;13;Tuesday;212;False
568;AlfbTek;2025-02-26 10:32:13+00:00;rmcinfo  bfmtv cnews 60millions ernatio  engiepartfr  ce matin reçu facture gaz lannée dernière pour 2 mois 300  cette année on ne chauffe plus la nuit il fait 10c le matin dans la maison la journée 17c facture 42o  ca va finir quand cette mascarade;Neutre;2025-02-26;10;Wednesday;249;False
569;ferme_occitane;2025-02-26 13:39:12+00:00;211224 au 190225n800 chez engiepartfr nnvous vous foutez de quinon a un chauffage dans la sdb à 17 et un dans la chambre à 16nle reste cest au boisnnmerde;Neutre;2025-02-26;13;Wednesday;154;False
570;JedelBias;2025-02-26 15:11:08+00:00;je paye déjà 135 euro par mois pour mon gaz chez engiepartfr alors que je chauffe à 18c quand je suis là et 16 quand je mabsente et que jutilise le poêle à bois dès que possible pour ne pas utiliser trop de gaz nque puisje faire de plus;Neutre;2025-02-26;15;Wednesday;236;False
571;stefatlan;2025-03-03 08:35:41+00:00;engiegroup engiepartfr serait il possible de respecter vos délais dintervention contractuels  plus deau chaude ni chauffage  mon contrat  arr 63 stipule 24h max  on me propose une intervention dans 3 jours car faute deffectif;Négatif;2025-03-03;8;Monday;225;False
572;djofthp;2025-03-03 15:24:10+00:00;engiepartfr on vous parle;Neutre;2025-03-03;15;Monday;25;False
573;julien_ducerf;2025-03-03 17:50:42+00:00;engiepartfr cest du harcèlement pour augmenter les mensualités n5 fois en 2 mois tout ça pour une régularisation de quelques dizaines d sur la dernière facture;Neutre;2025-03-03;17;Monday;159;False
574;SouareFirst;2025-03-03 18:47:06+00:00;engiepartfr bonjour engie les voleurs  attention publicité mensongère  on m indique 100 euros remboursé sur le gaz au moment de la souscription et maintenant on refuse de les donner;Neutre;2025-03-03;18;Monday;181;False
575;Leoletonneau;2025-03-03 23:25:45+00:00;engiepartfr vraiment des escrocs des montants de consommations qui changent des excès de facturations dans tous les sens à fuir;Négatif;2025-03-03;23;Monday;127;False
576;lescausesjustes;2025-03-04 08:09:58+00:00;engiegroup engiepartfr pour lamour du ciel cest quoi cette gestion de vos clients  engie edf edfofficiel;Neutre;2025-03-04;8;Tuesday;104;False
